PROD_ID,DATE_EXTRACTION,COMPETITOR,COMPETITOR_PRICE,PAY_TYPE
P6,3/10/2015 8:10:21,C6,237987,1
P6,3/10/2015 8:10:21,C2,18590,1
P6,3/10/2015 8:10:21,C3,18590,1
P6,3/10/2015 8:10:21,C1,185899,1
P6,3/10/2015 8:10:21,C4,21990,1
P6,3/14/2015 11:10:09,C3,18590,1
P6,3/14/2015 11:10:09,C2,18590,1
P6,3/14/2015 11:10:09,C6,237987,1
P6,3/14/2015 11:10:09,C1,185799,1
P6,3/14/2015 11:10:09,C4,15990,1
P6,3/14/2015 11:11:13,C1,179897,1
P6,3/14/2015 11:11:13,C6,19890,1
P6,3/14/2015 11:11:13,C2,179897,1
P6,3/14/2015 11:11:13,C3,179895,1
P6,3/14/2015 11:11:13,C1,179897,2
P6,3/14/2015 11:11:13,C6,19890,2
P6,3/14/2015 11:11:13,C2,179897,2
P6,3/14/2015 11:11:13,C3,179895,2
P6,3/14/2015 11:10:09,C4,15990,2
P6,3/14/2015 11:10:09,C2,18590,2
P6,3/14/2015 11:10:09,C6,237987,2
P6,3/14/2015 11:10:09,C3,18590,2
P6,3/14/2015 11:10:09,C1,185799,2
P6,3/17/2015 9:24:29,C4,15990,1
P6,3/17/2015 9:24:29,C1,18880,1
P6,3/17/2015 9:25:33,C1,15990,1
P6,3/17/2015 9:25:33,C2,15990,1
P6,3/17/2015 9:25:33,C6,19890,1
P6,3/17/2015 9:25:33,C3,15990,1
P6,3/17/2015 9:25:33,C2,15990,2
P6,3/17/2015 9:24:29,C6,237987,1
P6,3/17/2015 9:25:33,C1,15990,2
P6,3/17/2015 9:25:33,C6,19890,2
P6,3/17/2015 9:25:33,C3,15990,2
P6,3/17/2015 9:24:29,C4,15990,2
P6,3/17/2015 9:24:29,C1,18880,2
P6,3/17/2015 9:24:29,C6,237987,2
P6,3/20/2015 8:11:43,C1,185795,1
P6,3/20/2015 8:11:43,C6,237987,1
P6,3/20/2015 8:11:43,C4,15990,1
P6,3/20/2015 8:11:43,C2,18590,1
P6,3/20/2015 8:11:43,C4,15990,2
P6,3/20/2015 8:11:43,C2,18590,2
P6,3/20/2015 8:11:43,C1,185795,2
P6,3/20/2015 8:11:43,C6,237987,2
P6,3/20/2015 8:11:43,C3,18590,2
P6,3/20/2015 8:11:43,C3,18590,1
P6,3/20/2015 8:12:50,C1,17990,1
P6,3/20/2015 8:12:50,C6,19890,1
P6,3/20/2015 8:12:50,C3,17990,1
P6,3/20/2015 8:12:50,C1,17990,2
P6,3/20/2015 8:12:50,C2,17990,2
P6,3/20/2015 8:12:50,C6,19890,2
P6,3/20/2015 8:12:50,C3,17990,2
P6,3/22/2015 8:11:30,C1,17990,1
P6,3/22/2015 8:11:30,C2,17990,1
P6,3/22/2015 8:11:30,C6,19890,1
P6,3/22/2015 8:11:30,C3,17990,1
P6,3/22/2015 8:11:30,C1,17990,2
P6,3/22/2015 8:11:30,C2,17990,2
P6,3/22/2015 8:11:30,C6,19890,2
P6,3/22/2015 8:11:30,C3,17990,2
P6,3/22/2015 20:10:07,C4,15990,2
P6,3/22/2015 20:10:07,C2,179899,2
P6,3/22/2015 20:10:07,C1,15990,2
P6,3/22/2015 20:10:07,C6,19047,2
P6,3/22/2015 20:10:07,C3,179899,2
P6,3/22/2015 20:10:17,C1,17990,1
P6,3/22/2015 20:10:17,C2,17990,1
P6,6/7/2015 20:10:07,C6,19047,1
P6,6/7/2015 20:10:07,C1,18199,1
P6,6/7/2015 20:10:07,C4,15990,1
P6,3/25/2015 20:10:05,C2,18099,2
P6,3/25/2015 20:10:05,C1,184799,2
P6,3/25/2015 20:10:05,C6,237987,2
P6,3/25/2015 20:10:05,C3,18099,2
P6,3/25/2015 20:10:15,C6,19890,1
P6,3/25/2015 20:10:15,C1,16490,1
P6,3/25/2015 20:10:15,C3,174865,1
P6,3/25/2015 20:10:15,C1,16490,2
P6,3/25/2015 20:10:15,C2,16490,2
P6,3/25/2015 20:10:15,C6,19890,2
P6,3/25/2015 20:10:15,C3,174865,2
P6,3/25/2015 20:10:15,C2,16490,1
P6,3/25/2015 20:10:05,C4,15990,2
P6,3/25/2015 20:10:05,C4,15990,1
P6,3/25/2015 20:10:05,C2,18099,1
P6,3/25/2015 20:10:05,C1,184799,1
P6,3/25/2015 20:10:05,C6,237987,1
P6,3/25/2015 20:10:05,C3,18099,1
P6,3/26/2015 20:10:23,C1,14990,1
P6,3/26/2015 20:10:23,C2,179789,1
P6,3/26/2015 20:10:23,C6,19890,1
P6,3/26/2015 20:10:23,C3,179789,1
P6,3/26/2015 20:10:05,C4,15990,1
P6,3/26/2015 20:10:05,C2,179889,1
P6,3/26/2015 20:10:05,C1,184799,1
P6,3/26/2015 20:10:05,C6,19047,1
P6,3/28/2015 20:10:25,C2,14990,2
P6,3/28/2015 20:10:25,C1,14990,2
P6,3/28/2015 20:10:25,C6,18990,2
P6,3/28/2015 20:10:25,C3,14990,2
P6,3/28/2015 20:10:25,C2,14990,1
P6,3/28/2015 20:10:25,C1,14990,1
P6,3/28/2015 20:10:25,C6,18990,1
P6,3/28/2015 20:10:25,C3,14990,1
P6,3/28/2015 20:10:15,C6,237987,1
P6,3/28/2015 20:10:15,C3,18990,1
P6,3/28/2015 20:10:15,C4,23990,1
P6,3/28/2015 20:10:15,C2,18990,1
P6,3/28/2015 20:10:15,C1,18299,1
P6,3/28/2015 20:10:15,C4,23990,2
P6,3/28/2015 20:10:15,C2,18990,2
P6,3/28/2015 20:10:15,C1,18299,2
P6,3/28/2015 20:10:15,C6,237987,2
P6,3/28/2015 20:10:15,C3,18990,2
P6,4/1/2015 20:10:05,C4,21990,1
P6,4/1/2015 20:10:05,C2,18499,1
P6,4/1/2015 20:10:05,C1,173898,1
P6,4/1/2015 20:10:05,C3,18499,1
P6,4/1/2015 20:10:05,C4,193512,2
P6,4/1/2015 20:10:05,C2,18499,2
P6,4/1/2015 20:10:05,C1,173898,2
P6,4/1/2015 20:10:05,C3,18499,2
P6,4/5/2015 8:11:24,C1,17990,1
P6,4/5/2015 8:11:24,C2,17990,1
P6,4/5/2015 8:11:24,C6,17990,1
P6,4/5/2015 8:11:24,C4,21990,1
P6,4/5/2015 8:11:24,C3,173899,1
P6,4/5/2015 8:10:21,C4,21990,1
P6,4/5/2015 8:10:21,C2,19791,1
P6,4/5/2015 8:10:21,C1,17990,1
P6,4/5/2015 8:10:21,C3,179887,1
P6,4/4/2015 20:10:17,C2,17490,1
P6,4/4/2015 20:10:17,C1,17990,1
P6,4/4/2015 20:10:17,C6,17990,1
P6,4/4/2015 20:10:17,C4,21990,1
P6,4/4/2015 20:10:17,C3,173899,1
P6,4/4/2015 20:10:17,C1,17990,2
P6,4/4/2015 20:10:17,C2,17490,2
P6,4/4/2015 20:10:17,C6,17990,2
P6,4/4/2015 20:10:17,C4,193512,2
P6,4/4/2015 20:10:17,C3,173899,2
P6,4/5/2015 8:11:24,C1,17990,2
P6,4/5/2015 8:11:24,C2,17990,2
P6,4/5/2015 8:11:24,C6,17990,2
P6,4/5/2015 8:11:24,C4,193512,2
P6,4/5/2015 8:11:24,C3,173899,2
P6,4/5/2015 8:10:21,C4,193512,2
P6,4/5/2015 8:10:21,C2,19791,2
P6,4/5/2015 8:10:21,C1,17990,2
P6,4/5/2015 8:10:21,C3,179887,2
P6,4/6/2015 20:10:15,C2,173898,1
P6,4/6/2015 20:10:15,C1,173898,1
P6,4/6/2015 20:10:15,C4,21990,1
P6,4/6/2015 20:10:15,C3,173898,1
P6,4/6/2015 20:10:15,C2,173898,2
P6,4/6/2015 20:10:15,C1,173898,2
P6,4/6/2015 20:10:15,C4,193512,2
P6,4/6/2015 20:10:15,C3,173898,2
P6,4/9/2015 8:10:24,C4,193512,2
P6,4/9/2015 8:10:24,C2,18499,2
P6,4/9/2015 8:10:24,C1,17959,2
P6,4/9/2015 8:10:24,C3,18499,2
P6,4/9/2015 8:10:24,C4,21990,1
P6,4/9/2015 8:10:24,C2,18499,1
P6,4/9/2015 8:10:24,C1,17959,1
P6,4/9/2015 8:10:24,C3,18499,1
P6,4/9/2015 8:11:39,C1,178579,1
P6,4/9/2015 8:11:39,C2,178579,1
P6,4/9/2015 8:11:39,C6,17990,1
P6,4/9/2015 8:11:39,C4,21990,1
P6,4/9/2015 8:11:39,C3,178579,1
P6,4/9/2015 20:37:41,C4,21990,1
P6,4/9/2015 20:37:41,C2,18499,1
P6,4/9/2015 8:11:39,C1,178579,2
P6,4/9/2015 8:11:39,C2,178579,2
P6,4/9/2015 8:11:39,C6,17990,2
P6,4/9/2015 8:11:39,C4,193512,2
P6,4/9/2015 8:11:39,C3,178579,2
P6,4/16/2015 20:10:17,C1,174899,1
P6,4/16/2015 20:10:17,C2,174899,1
P6,4/16/2015 20:10:17,C6,17990,1
P6,4/16/2015 20:10:17,C3,174899,1
P6,4/13/2015 11:52:36,C4,21990,1
P6,4/13/2015 11:52:36,C2,18499,1
P6,4/13/2015 11:52:36,C1,179799,1
P6,4/13/2015 11:52:36,C3,18499,1
P6,4/13/2015 11:52:45,C2,178488,2
P6,4/13/2015 11:52:45,C1,17980,2
P6,4/13/2015 11:52:45,C6,17990,2
P6,4/13/2015 11:52:45,C3,17980,2
P6,4/13/2015 11:52:36,C4,193512,2
P6,4/13/2015 11:52:36,C2,18499,2
P6,4/13/2015 11:52:36,C1,179799,2
P6,4/13/2015 11:52:36,C3,18499,2
P6,4/15/2015 8:10:25,C4,21990,1
P6,4/15/2015 8:10:25,C2,179799,1
P6,4/15/2015 8:10:25,C1,179697,1
P6,4/15/2015 8:12:27,C1,178477,1
P6,4/15/2015 8:12:27,C2,178477,1
P6,4/15/2015 8:12:27,C6,17990,1
P6,4/15/2015 8:12:27,C3,178477,1
P6,4/15/2015 20:10:08,C4,21990,2
P6,4/15/2015 20:10:08,C2,179799,2
P6,4/15/2015 20:10:08,C1,179697,2
P6,4/15/2015 20:10:08,C3,179799,2
P6,4/15/2015 8:10:25,C4,21990,2
P6,4/15/2015 8:10:25,C2,179799,2
P6,4/15/2015 8:10:25,C1,179697,2
P6,4/15/2015 8:10:25,C3,179799,2
P6,4/15/2015 8:12:27,C1,178477,2
P6,4/15/2015 8:10:25,C3,179799,1
P6,4/15/2015 8:12:27,C2,178477,2
P6,4/15/2015 8:12:27,C6,17990,2
P6,4/15/2015 8:12:27,C3,178477,2
P6,4/21/2015 20:10:09,C4,20990,1
P6,4/21/2015 20:10:09,C2,17699,1
P6,4/21/2015 20:10:09,C1,17640,1
P6,5/3/2015 20:10:18,C2,18890,1
P6,5/3/2015 20:10:18,C1,18890,1
P6,5/3/2015 20:10:18,C6,17990,1
P6,5/3/2015 20:10:18,C3,18890,1
P6,4/21/2015 20:10:17,C1,17990,2
P6,4/21/2015 20:10:17,C2,17990,2
P6,4/21/2015 20:10:17,C6,17990,2
P6,4/21/2015 20:10:17,C4,20990,2
P6,4/21/2015 20:10:17,C3,17990,2
P6,4/21/2015 20:10:17,C1,17990,1
P6,4/21/2015 20:10:17,C2,17990,1
P6,4/21/2015 20:10:17,C6,17990,1
P6,4/21/2015 20:10:17,C4,20990,1
P6,4/21/2015 20:10:17,C3,17990,1
P6,4/27/2015 20:34:59,C1,17990,2
P6,4/27/2015 20:34:59,C2,17980,2
P6,4/27/2015 20:34:59,C6,17990,2
P6,4/27/2015 20:34:59,C3,17980,2
P6,5/18/2015 8:11:24,C1,17799,2
P6,5/18/2015 8:10:22,C3,16641,2
P6,5/18/2015 20:10:07,C1,17890,2
P6,5/18/2015 20:10:07,C2,18899,2
P6,5/18/2015 20:10:07,C3,15912,2
P6,5/18/2015 20:10:07,C6,19047,2
P6,5/18/2015 8:10:22,C6,19047,2
P6,5/18/2015 8:10:22,C1,182899,2
P6,5/18/2015 8:10:22,C2,18899,2
P6,5/18/2015 20:10:33,C6,19990,1
P6,5/18/2015 20:10:33,C3,17799,1
P6,5/18/2015 20:10:33,C2,18990,1
P6,5/18/2015 20:10:33,C1,17799,1
P6,4/23/2015 20:10:16,C2,17990,2
P6,4/23/2015 20:10:16,C1,17990,2
P6,4/23/2015 20:10:16,C6,17990,2
P6,4/23/2015 20:10:16,C3,17990,2
P6,4/23/2015 20:10:16,C1,17990,1
P6,4/23/2015 20:10:16,C2,17990,1
P6,4/23/2015 20:10:16,C6,17990,1
P6,4/23/2015 20:10:16,C3,17990,1
P6,4/25/2015 20:10:17,C2,16990,2
P6,4/25/2015 20:10:17,C1,16990,2
P6,4/25/2015 20:10:17,C6,17990,2
P6,4/25/2015 20:10:17,C3,16990,2
P6,4/25/2015 20:10:17,C1,16990,1
P6,4/25/2015 20:10:17,C2,16990,1
P6,4/25/2015 20:10:17,C6,17990,1
P6,4/25/2015 20:10:17,C3,16990,1
P6,5/25/2015 8:11:32,C3,18290,2
P6,5/25/2015 8:11:32,C6,19990,2
P6,5/25/2015 8:11:32,C2,19990,2
P6,5/25/2015 8:11:32,C1,19990,2
P6,4/29/2015 20:10:17,C1,19990,2
P6,4/29/2015 20:10:17,C2,19990,2
P6,4/29/2015 20:10:17,C3,19990,2
P6,4/29/2015 20:10:07,C4,21990,1
P6,4/29/2015 20:10:07,C2,17980,1
P6,4/29/2015 20:10:07,C1,179696,1
P6,4/29/2015 20:10:07,C3,17980,1
P6,5/2/2015 8:10:24,C4,21990,1
P6,5/2/2015 8:10:24,C2,18399,1
P6,5/2/2015 8:10:24,C1,17890,1
P6,5/2/2015 8:10:24,C3,17980,1
P6,5/2/2015 8:11:22,C1,18890,1
P6,5/2/2015 8:11:22,C2,18890,1
P6,5/2/2015 8:11:22,C6,17990,1
P6,5/2/2015 8:11:22,C3,18890,1
P6,5/2/2015 8:10:24,C1,17890,2
P6,5/2/2015 8:10:24,C4,193512,2
P6,5/2/2015 8:10:24,C2,18399,2
P6,5/2/2015 8:10:24,C3,17980,2
P6,5/4/2015 20:10:42,C3,18890,2
P6,5/4/2015 20:10:42,C2,18890,2
P6,5/4/2015 20:10:42,C6,17990,2
P6,5/20/2015 20:10:05,C2,18899,1
P6,5/4/2015 20:10:42,C1,18890,2
P6,5/20/2015 20:10:05,C3,155584,1
P6,5/20/2015 20:10:05,C1,18899,1
P6,5/20/2015 20:10:05,C6,19047,1
P6,5/20/2015 20:10:05,C1,18899,2
P6,5/20/2015 20:10:05,C3,155584,2
P6,5/20/2015 20:10:05,C2,18899,2
P6,5/20/2015 20:10:05,C6,19047,2
P6,5/20/2015 20:10:27,C6,19990,1
P6,5/20/2015 20:10:27,C3,183299,1
P6,5/20/2015 20:10:27,C2,18990,1
P6,5/20/2015 20:10:27,C1,18990,1
P6,5/22/2015 8:10:33,C2,184899,2
P6,5/22/2015 8:10:33,C1,18899,2
P6,5/22/2015 8:10:33,C3,184899,2
P6,5/22/2015 8:10:33,C2,184899,1
P6,5/22/2015 8:10:33,C1,18899,1
P6,5/22/2015 8:10:33,C3,184899,1
P6,5/22/2015 8:10:33,C6,19047,1
P6,5/22/2015 20:11:31,C6,19990,2
P6,5/22/2015 20:11:31,C3,18299,2
P6,5/22/2015 20:11:31,C2,19990,2
P6,5/22/2015 20:11:31,C1,19990,2
P6,5/22/2015 8:11:45,C3,19990,1
P6,5/22/2015 8:11:45,C2,19990,1
P6,5/22/2015 8:11:45,C1,19990,1
P6,5/22/2015 8:10:33,C6,19047,2
P6,5/22/2015 8:11:45,C6,19990,1
P6,5/24/2015 20:10:29,C1,19990,1
P6,5/24/2015 20:10:29,C1,19990,2
P6,5/24/2015 20:10:29,C6,19990,2
P6,5/24/2015 20:10:29,C3,16461,2
P6,5/24/2015 20:10:29,C2,19990,2
P6,5/24/2015 20:10:29,C3,18290,1
P6,5/24/2015 20:10:29,C6,19990,1
P6,5/24/2015 20:10:29,C2,19990,1
P6,5/24/2015 8:10:23,C2,19990,1
P6,5/24/2015 8:10:23,C3,19990,1
P6,5/24/2015 8:10:23,C1,19850,1
P6,5/24/2015 8:10:23,C6,19047,1
P6,5/7/2015 8:10:28,C2,193452,1
P6,5/7/2015 8:10:28,C2,193452,2
P6,5/7/2015 8:10:28,C3,15028,2
P6,5/7/2015 8:10:28,C6,209726,2
P6,5/7/2015 8:10:28,C1,17950,2
P6,5/7/2015 8:10:28,C3,15028,1
P6,5/7/2015 8:10:28,C6,209726,1
P6,5/7/2015 8:10:28,C1,17950,1
P6,5/7/2015 8:12:29,C6,17990,1
P6,5/7/2015 8:12:29,C3,177197,1
P6,5/7/2015 8:12:29,C1,18890,1
P6,5/7/2015 8:12:29,C2,18890,1
P6,5/7/2015 8:12:29,C3,159477,2
P6,5/7/2015 8:12:29,C6,17990,2
P6,5/7/2015 8:12:29,C2,18890,2
P6,5/7/2015 8:12:29,C1,18890,2
P6,5/26/2015 20:24:05,C1,19990,2
P6,5/26/2015 20:24:05,C6,19990,2
P6,5/26/2015 20:24:05,C3,19990,2
P6,5/26/2015 20:24:05,C2,19990,2
P6,5/26/2015 20:23:43,C2,19990,2
P6,5/26/2015 20:23:43,C4,16990,2
P6,5/26/2015 20:23:43,C1,15291,2
P6,5/26/2015 20:23:43,C6,19047,2
P6,5/26/2015 20:23:43,C3,19990,2
P6,5/26/2015 20:23:43,C3,19990,1
P6,5/26/2015 20:23:43,C6,19047,1
P6,5/26/2015 20:23:43,C1,16990,1
P6,5/26/2015 20:23:43,C4,16990,1
P6,5/26/2015 20:23:43,C2,19990,1
P6,5/29/2015 8:10:37,C6,209726,1
P6,5/29/2015 8:10:37,C4,15990,1
P6,5/29/2015 8:10:37,C3,18290,1
P6,5/29/2015 8:10:37,C2,16461,1
P6,5/29/2015 8:10:37,C1,182997,1
P6,5/28/2015 20:10:07,C1,182996,2
P6,5/29/2015 8:10:37,C6,209726,2
P6,5/29/2015 8:10:37,C4,15990,2
P6,5/29/2015 8:10:37,C1,182997,2
P6,5/29/2015 8:10:37,C3,16461,2
P6,5/29/2015 8:10:37,C2,16461,2
P6,5/29/2015 8:11:47,C3,16083,2
P6,5/29/2015 8:11:47,C6,19990,2
P6,5/29/2015 8:11:47,C2,16083,2
P6,5/29/2015 8:11:47,C1,19990,2
P6,5/29/2015 8:11:47,C3,17870,1
P6,5/29/2015 8:11:47,C6,19990,1
P6,5/29/2015 8:11:47,C2,17870,1
P6,5/29/2015 8:11:47,C1,19990,1
P6,5/31/2015 20:10:29,C2,19990,2
P6,5/31/2015 20:10:29,C1,182994,2
P6,5/31/2015 20:10:29,C4,15990,2
P6,5/31/2015 20:10:29,C3,19990,2
P6,6/2/2015 20:10:12,C4,15990,2
P6,6/2/2015 20:10:12,C1,17999,2
P6,6/2/2015 20:10:12,C6,19047,2
P6,6/2/2015 20:10:12,C2,19990,2
P6,6/2/2015 20:10:12,C3,19990,2
P6,6/2/2015 20:11:36,C3,17999,1
P6,6/2/2015 20:11:36,C2,179599,1
P6,6/2/2015 20:11:36,C1,17999,1
P6,6/2/2015 20:10:12,C2,19990,1
P6,6/2/2015 20:10:12,C1,17999,1
P6,6/2/2015 20:10:12,C6,19047,1
P6,6/2/2015 20:10:12,C4,15990,1
P6,6/2/2015 20:10:12,C3,19990,1
P6,6/2/2015 20:11:36,C6,19990,1
P6,5/13/2015 20:10:57,C2,18769,2
P6,5/13/2015 20:10:57,C3,17990,1
P6,5/13/2015 20:10:57,C6,19990,1
P6,5/13/2015 8:10:24,C3,170905,1
P6,5/13/2015 8:10:24,C2,186915,1
P6,5/13/2015 8:10:24,C6,19047,1
P6,5/13/2015 8:10:24,C4,21990,1
P6,5/13/2015 8:10:24,C1,18290,1
P6,5/13/2015 20:10:57,C1,18769,1
P6,5/13/2015 20:10:57,C2,18769,1
P6,5/15/2015 20:10:20,C3,17799,2
P6,5/15/2015 20:10:20,C6,19990,2
P6,5/15/2015 20:10:20,C2,187689,2
P6,5/15/2015 20:10:20,C1,17799,2
P6,5/15/2015 20:10:07,C3,15912,2
P6,5/15/2015 20:10:07,C6,19047,2
P6,5/15/2015 20:10:07,C1,182899,2
P6,5/15/2015 20:10:07,C2,18899,2
P6,5/15/2015 20:10:07,C6,19047,1
P6,5/15/2015 20:10:07,C1,182899,1
P6,5/15/2015 20:10:07,C2,18899,1
P6,5/15/2015 20:10:07,C3,16796,1
P6,5/16/2015 20:10:34,C3,17799,1
P6,5/16/2015 20:10:34,C6,19990,1
P6,5/16/2015 20:10:34,C2,187689,1
P6,5/16/2015 20:10:34,C1,17799,1
P6,5/17/2015 8:10:24,C6,19047,2
P6,8/10/2015 8:10:23,C6,197765,1
P6,8/10/2015 8:10:23,C3,15921,1
P6,8/10/2015 8:10:23,C2,170905,1
P6,8/10/2015 8:10:23,C1,166699,1
P6,3/30/2015 8:11:32,C2,17979,2
P6,3/30/2015 8:11:32,C1,17979,2
P6,3/30/2015 8:11:32,C6,18990,2
P6,3/30/2015 8:11:32,C3,17979,2
P6,3/25/2015 8:34:51,C3,174865,2
P6,3/25/2015 8:34:51,C2,179799,1
P6,3/25/2015 8:34:51,C1,179799,1
P6,3/25/2015 8:34:51,C6,19890,1
P6,3/25/2015 8:34:51,C3,174865,1
P6,3/25/2015 8:34:51,C1,179799,2
P6,3/25/2015 8:34:51,C2,179799,2
P6,3/25/2015 8:34:51,C6,19890,2
P6,3/26/2015 20:10:23,C1,14990,2
P6,3/26/2015 20:10:23,C2,179789,2
P6,3/26/2015 20:10:23,C6,19890,2
P6,3/26/2015 20:10:23,C3,179789,2
P6,3/26/2015 20:10:05,C4,15990,2
P6,3/26/2015 20:10:05,C2,179889,2
P6,3/26/2015 20:10:05,C1,184799,2
P6,3/26/2015 20:10:05,C6,19047,2
P6,4/3/2015 20:10:05,C3,18499,2
P6,4/3/2015 8:10:21,C4,21990,1
P6,4/3/2015 8:10:21,C2,18499,1
P6,4/3/2015 8:10:21,C1,184799,1
P6,4/3/2015 8:10:21,C3,18499,1
P6,4/3/2015 8:10:21,C4,193512,2
P6,4/3/2015 8:10:21,C2,18499,2
P6,4/3/2015 8:10:21,C1,184799,2
P6,4/3/2015 8:10:21,C3,18499,2
P6,4/3/2015 20:10:05,C4,193512,2
P6,4/3/2015 20:10:05,C2,18499,2
P6,4/3/2015 20:10:05,C1,184799,2
P6,4/3/2015 20:10:05,C3,18499,1
P6,4/3/2015 20:10:05,C4,21990,1
P6,4/3/2015 20:10:05,C2,18499,1
P6,4/3/2015 20:10:05,C1,184799,1
P6,4/3/2015 8:11:24,C1,178887,2
P6,4/3/2015 8:11:24,C2,178887,2
P6,4/3/2015 8:11:24,C6,17990,2
P6,4/3/2015 8:11:24,C4,193512,2
P6,4/3/2015 8:11:24,C3,173899,2
P6,4/3/2015 8:11:24,C2,178887,1
P6,4/3/2015 8:11:24,C1,178887,1
P6,4/3/2015 8:11:24,C6,17990,1
P6,4/3/2015 8:11:24,C4,21990,1
P6,4/3/2015 8:11:24,C3,173899,1
P6,4/1/2015 9:08:11,C4,15990,2
P6,4/1/2015 9:08:11,C2,18990,2
P6,4/1/2015 9:08:11,C1,173898,2
P6,4/1/2015 9:08:11,C3,18990,2
P6,4/1/2015 9:08:11,C4,15990,1
P6,4/1/2015 9:08:11,C2,18990,1
P6,4/1/2015 9:08:11,C1,173898,1
P6,4/1/2015 9:08:19,C1,18490,2
P6,4/1/2015 9:08:19,C2,18490,2
P6,4/1/2015 9:08:19,C6,18990,2
P6,4/1/2015 9:08:19,C1,18490,1
P6,4/1/2015 9:08:19,C2,18490,1
P6,4/1/2015 9:08:19,C6,18990,1
P6,4/1/2015 9:08:19,C3,178888,2
P6,4/1/2015 9:08:11,C3,18990,1
P6,4/1/2015 9:08:19,C3,178888,1
P6,4/8/2015 20:10:19,C1,178589,1
P6,4/8/2015 20:10:19,C2,17859,1
P6,4/8/2015 20:10:19,C6,17990,1
P6,4/8/2015 20:10:19,C4,21990,1
P6,4/8/2015 20:10:19,C3,17859,1
P6,4/8/2015 20:10:19,C2,17859,2
P6,4/8/2015 20:10:19,C1,178589,2
P6,4/8/2015 20:10:19,C6,17990,2
P6,4/8/2015 20:10:19,C4,193512,2
P6,4/8/2015 20:10:19,C3,17859,2
P6,5/24/2015 8:10:23,C2,19990,2
P6,5/24/2015 8:10:23,C3,19990,2
P6,5/24/2015 8:10:23,C1,19850,2
P6,5/24/2015 8:10:23,C6,19047,2
P6,5/24/2015 8:11:39,C3,18299,1
P6,5/24/2015 8:11:39,C6,19990,1
P6,5/24/2015 8:11:39,C2,19990,1
P6,5/24/2015 8:11:39,C1,19990,1
P6,5/24/2015 8:11:39,C3,164691,2
P6,5/24/2015 8:11:39,C6,19990,2
P6,5/24/2015 8:11:39,C2,19990,2
P6,5/24/2015 8:11:39,C1,19990,2
P6,5/23/2015 20:10:10,C2,19990,1
P6,5/23/2015 20:10:10,C3,19990,1
P6,5/23/2015 20:10:10,C1,18699,1
P6,5/23/2015 20:10:10,C6,19047,1
P6,5/23/2015 20:10:10,C2,19990,2
P6,5/23/2015 20:10:10,C3,19990,2
P6,5/23/2015 20:10:10,C1,18699,2
P6,5/23/2015 20:10:10,C6,19047,2
P6,4/10/2015 20:37:41,C4,193512,2
P6,4/10/2015 20:37:41,C2,18499,2
P6,4/10/2015 20:37:41,C1,17960,2
P6,4/10/2015 20:37:41,C3,18499,2
P6,4/10/2015 20:37:41,C4,21990,1
P6,4/10/2015 20:37:41,C2,18499,1
P6,4/10/2015 20:37:41,C1,17960,1
P6,4/10/2015 20:37:41,C3,18499,1
P6,4/12/2015 20:37:03,C3,178489,1
P6,4/12/2015 20:37:03,C6,17990,1
P6,4/12/2015 20:37:03,C1,178489,1
P6,4/12/2015 20:37:03,C2,178489,1
P6,4/12/2015 20:37:03,C3,178489,2
P6,4/12/2015 20:37:03,C6,17990,2
P6,4/12/2015 20:37:03,C1,178489,2
P6,4/12/2015 20:37:03,C2,178489,2
P6,4/14/2015 20:11:33,C1,178478,1
P6,4/14/2015 20:11:33,C2,178478,1
P6,4/14/2015 20:11:33,C6,17990,1
P6,4/14/2015 20:11:33,C3,178478,1
P6,4/14/2015 20:11:33,C6,17990,2
P6,4/14/2015 20:11:33,C3,178478,2
P6,4/14/2015 20:11:33,C1,178478,2
P6,4/14/2015 20:11:33,C2,178478,2
P6,4/16/2015 20:10:17,C1,174899,2
P6,4/16/2015 20:10:17,C2,174899,2
P6,4/16/2015 20:10:17,C6,17990,2
P6,4/16/2015 20:10:17,C3,174899,2
P6,4/16/2015 8:10:24,C4,21990,1
P6,4/16/2015 8:10:24,C2,17980,1
P6,4/16/2015 8:10:24,C1,179697,1
P6,4/16/2015 8:10:24,C3,17980,1
P6,4/18/2015 20:10:19,C2,16990,1
P6,4/18/2015 20:10:19,C1,16990,1
P6,4/18/2015 20:10:19,C6,17990,1
P6,4/18/2015 20:10:19,C3,16990,1
P6,4/19/2015 20:10:24,C1,16990,1
P6,4/19/2015 20:10:24,C2,16990,1
P6,4/19/2015 20:10:24,C6,17990,1
P6,4/19/2015 20:10:24,C3,17660,1
P6,4/19/2015 20:10:24,C1,16990,2
P6,4/19/2015 20:10:24,C2,16990,2
P6,4/19/2015 20:10:24,C6,17990,2
P6,4/19/2015 20:10:24,C3,17660,2
P6,4/21/2015 20:10:09,C4,18891,2
P6,4/21/2015 20:10:09,C2,17699,2
P6,4/21/2015 20:10:09,C1,17640,2
P6,4/21/2015 20:10:09,C3,17699,2
P6,5/18/2015 8:11:24,C6,19990,1
P6,5/18/2015 8:11:24,C3,17799,1
P6,5/18/2015 8:11:24,C2,19990,1
P6,5/18/2015 8:11:24,C1,17799,1
P6,5/18/2015 20:10:07,C6,19047,1
P6,5/18/2015 20:10:07,C1,17890,1
P6,5/18/2015 20:10:07,C2,18899,1
P6,5/18/2015 20:10:07,C3,164424,1
P6,5/18/2015 20:10:33,C3,17799,2
P6,5/18/2015 20:10:33,C6,19990,2
